"","Country","Year","Sector","Gas","Unit","Emissions","EU","lag","percent_change","Population","avg_pop","avg_emissions"
"3435","Estonia","1904","Total excluding LULUCF","CO2","MtCO₂e",1.17,1,1.03,13.6,915632,1062483.98224852,10.903550295858
"3436","Estonia","1905","Total excluding LULUCF","CO2","MtCO₂e",1.1,1,1.17,-6,926672,1062483.98224852,10.903550295858
"3437","Estonia","1906","Total excluding LULUCF","CO2","MtCO₂e",1.25,1,1.1,13.6,937846,1062483.98224852,10.903550295858
"3438","Estonia","1907","Total excluding LULUCF","CO2","MtCO₂e",1.42,1,1.25,13.6,949154,1062483.98224852,10.903550295858
"3439","Estonia","1908","Total excluding LULUCF","CO2","MtCO₂e",1.43,1,1.42,0.7,960598,1062483.98224852,10.903550295858
"3440","Estonia","1909","Total excluding LULUCF","CO2","MtCO₂e",1.51,1,1.43,5.6,972235,1062483.98224852,10.903550295858
"3441","Estonia","1910","Total excluding LULUCF","CO2","MtCO₂e",1.46,1,1.51,-3.3,984067,1062483.98224852,10.903550295858
"3442","Estonia","1911","Total excluding LULUCF","CO2","MtCO₂e",1.55,1,1.46,6.2,996097,1062483.98224852,10.903550295858
"3443","Estonia","1912","Total excluding LULUCF","CO2","MtCO₂e",1.79,1,1.55,15.5,1008328,1062483.98224852,10.903550295858
"3444","Estonia","1913","Total excluding LULUCF","CO2","MtCO₂e",1.98,1,1.79,10.6,1020764,1062483.98224852,10.903550295858
"3445","Estonia","1914","Total excluding LULUCF","CO2","MtCO₂e",1.74,1,1.98,-12.1,1033352,1062483.98224852,10.903550295858
"3446","Estonia","1915","Total excluding LULUCF","CO2","MtCO₂e",1.54,1,1.74,-11.5,1046097,1062483.98224852,10.903550295858
"3447","Estonia","1916","Total excluding LULUCF","CO2","MtCO₂e",1.64,1,1.54,6.5,1058998,1062483.98224852,10.903550295858
"3448","Estonia","1917","Total excluding LULUCF","CO2","MtCO₂e",1.52,1,1.64,-7.3,1072058,1062483.98224852,10.903550295858
"3449","Estonia","1918","Total excluding LULUCF","CO2","MtCO₂e",0.6,1,1.52,-60.5,1085321,1062483.98224852,10.903550295858
"3450","Estonia","1919","Total excluding LULUCF","CO2","MtCO₂e",0.46,1,0.6,-23.3,1096175,1062483.98224852,10.903550295858
"3451","Estonia","1920","Total excluding LULUCF","CO2","MtCO₂e",0.43,1,0.46,-6.5,1104588,1062483.98224852,10.903550295858
"3452","Estonia","1921","Total excluding LULUCF","CO2","MtCO₂e",0.48,1,0.43,11.6,1110528,1062483.98224852,10.903550295858
"3453","Estonia","1922","Total excluding LULUCF","CO2","MtCO₂e",0.58,1,0.48,20.8,1113963,1062483.98224852,10.903550295858
"3454","Estonia","1923","Total excluding LULUCF","CO2","MtCO₂e",0.64,1,0.58,10.3,1114859,1062483.98224852,10.903550295858
"3455","Estonia","1924","Total excluding LULUCF","CO2","MtCO₂e",0.8,1,0.64,25,1115755,1062483.98224852,10.903550295858
"3456","Estonia","1925","Total excluding LULUCF","CO2","MtCO₂e",0.77,1,0.8,-3.8,1116653,1062483.98224852,10.903550295858
"3457","Estonia","1926","Total excluding LULUCF","CO2","MtCO₂e",1.17,1,0.77,51.9,1117551,1062483.98224852,10.903550295858
"3458","Estonia","1927","Total excluding LULUCF","CO2","MtCO₂e",1.48,1,1.17,26.5,1118450,1062483.98224852,10.903550295858
"3459","Estonia","1928","Total excluding LULUCF","CO2","MtCO₂e",1.67,1,1.48,12.8,1119349,1062483.98224852,10.903550295858
"3460","Estonia","1929","Total excluding LULUCF","CO2","MtCO₂e",1.74,1,1.67,4.2,1120029,1062483.98224852,10.903550295858
"3461","Estonia","1930","Total excluding LULUCF","CO2","MtCO₂e",2.17,1,1.74,24.7,1120489,1062483.98224852,10.903550295858
"3462","Estonia","1931","Total excluding LULUCF","CO2","MtCO₂e",2.6,1,2.17,19.8,1120730,1062483.98224852,10.903550295858
"3463","Estonia","1932","Total excluding LULUCF","CO2","MtCO₂e",3.09,1,2.6,18.8,1120750,1062483.98224852,10.903550295858
"3464","Estonia","1933","Total excluding LULUCF","CO2","MtCO₂e",3.55,1,3.09,14.9,1120551,1062483.98224852,10.903550295858
"3465","Estonia","1934","Total excluding LULUCF","CO2","MtCO₂e",4.35,1,3.55,22.5,1120351,1062483.98224852,10.903550295858
"3466","Estonia","1935","Total excluding LULUCF","CO2","MtCO₂e",5,1,4.35,14.9,1120152,1062483.98224852,10.903550295858
"3467","Estonia","1936","Total excluding LULUCF","CO2","MtCO₂e",5.78,1,5,15.6,1119952,1062483.98224852,10.903550295858
"3468","Estonia","1937","Total excluding LULUCF","CO2","MtCO₂e",5.88,1,5.78,1.7,1119753,1062483.98224852,10.903550295858
"3469","Estonia","1938","Total excluding LULUCF","CO2","MtCO₂e",6.21,1,5.88,5.6,1119554,1062483.98224852,10.903550295858
"3470","Estonia","1939","Total excluding LULUCF","CO2","MtCO₂e",6.29,1,6.21,1.3,1118862,1062483.98224852,10.903550295858
"3471","Estonia","1940","Total excluding LULUCF","CO2","MtCO₂e",7.74,1,6.29,23.1,1117679,1062483.98224852,10.903550295858
"3472","Estonia","1941","Total excluding LULUCF","CO2","MtCO₂e",6.69,1,7.74,-13.6,1116007,1062483.98224852,10.903550295858
"3473","Estonia","1942","Total excluding LULUCF","CO2","MtCO₂e",4.3,1,6.69,-35.7,1113846,1062483.98224852,10.903550295858
"3474","Estonia","1943","Total excluding LULUCF","CO2","MtCO₂e",5.96,1,4.3,38.6,1111198,1062483.98224852,10.903550295858
"3475","Estonia","1944","Total excluding LULUCF","CO2","MtCO₂e",5.11,1,5.96,-14.3,1108557,1062483.98224852,10.903550295858
"3476","Estonia","1945","Total excluding LULUCF","CO2","MtCO₂e",6.1,1,5.11,19.4,1105921,1062483.98224852,10.903550295858
"3477","Estonia","1946","Total excluding LULUCF","CO2","MtCO₂e",6.83,1,6.1,12,1103292,1062483.98224852,10.903550295858
"3478","Estonia","1947","Total excluding LULUCF","CO2","MtCO₂e",8.2,1,6.83,20.1,1100669,1062483.98224852,10.903550295858
"3479","Estonia","1948","Total excluding LULUCF","CO2","MtCO₂e",8.66,1,8.2,5.6,1098053,1062483.98224852,10.903550295858
"3480","Estonia","1949","Total excluding LULUCF","CO2","MtCO₂e",9.82,1,8.66,13.4,1098155,1062483.98224852,10.903550295858
"3481","Estonia","1950","Total excluding LULUCF","CO2","MtCO₂e",10.9,1,9.82,11,1100997,1062483.98224852,10.903550295858
"3482","Estonia","1951","Total excluding LULUCF","CO2","MtCO₂e",11.8,1,10.9,8.3,1113238,1062483.98224852,10.903550295858
"3483","Estonia","1952","Total excluding LULUCF","CO2","MtCO₂e",12.6,1,11.8,6.8,1125237,1062483.98224852,10.903550295858
"3484","Estonia","1953","Total excluding LULUCF","CO2","MtCO₂e",13.2,1,12.6,4.8,1136906,1062483.98224852,10.903550295858
"3485","Estonia","1954","Total excluding LULUCF","CO2","MtCO₂e",14.4,1,13.2,9.1,1148213,1062483.98224852,10.903550295858
"3486","Estonia","1955","Total excluding LULUCF","CO2","MtCO₂e",16.2,1,14.4,12.5,1159233,1062483.98224852,10.903550295858
"3487","Estonia","1956","Total excluding LULUCF","CO2","MtCO₂e",17.5,1,16.2,8,1170091,1062483.98224852,10.903550295858
"3488","Estonia","1957","Total excluding LULUCF","CO2","MtCO₂e",18.9,1,17.5,8,1181017,1062483.98224852,10.903550295858
"3489","Estonia","1958","Total excluding LULUCF","CO2","MtCO₂e",19.7,1,18.9,4.2,1192257,1062483.98224852,10.903550295858
"3490","Estonia","1959","Total excluding LULUCF","CO2","MtCO₂e",20.3,1,19.7,3,1204106,1062483.98224852,10.903550295858
"3491","Estonia","1960","Total excluding LULUCF","CO2","MtCO₂e",20.6,1,20.3,1.5,1216820,1062483.98224852,10.903550295858
"3492","Estonia","1961","Total excluding LULUCF","CO2","MtCO₂e",20.6,1,20.6,0,1230504,1062483.98224852,10.903550295858
"3493","Estonia","1962","Total excluding LULUCF","CO2","MtCO₂e",20.8,1,20.6,1,1245083,1062483.98224852,10.903550295858
"3494","Estonia","1963","Total excluding LULUCF","CO2","MtCO₂e",21.8,1,20.8,4.8,1260215,1062483.98224852,10.903550295858
"3495","Estonia","1964","Total excluding LULUCF","CO2","MtCO₂e",22.7,1,21.8,4.1,1275440,1062483.98224852,10.903550295858
"3496","Estonia","1965","Total excluding LULUCF","CO2","MtCO₂e",23.7,1,22.7,4.4,1290406,1062483.98224852,10.903550295858
"3497","Estonia","1966","Total excluding LULUCF","CO2","MtCO₂e",24.6,1,23.7,3.8,1304984,1062483.98224852,10.903550295858
"3498","Estonia","1967","Total excluding LULUCF","CO2","MtCO₂e",25.2,1,24.6,2.4,1319249,1062483.98224852,10.903550295858
"3499","Estonia","1968","Total excluding LULUCF","CO2","MtCO₂e",25.3,1,25.2,0.4,1333174,1062483.98224852,10.903550295858
"3500","Estonia","1969","Total excluding LULUCF","CO2","MtCO₂e",25.9,1,25.3,2.4,1346820,1062483.98224852,10.903550295858
"3501","Estonia","1970","Total excluding LULUCF","CO2","MtCO₂e",27.7,1,25.9,6.9,1360206,1062483.98224852,10.903550295858
"3502","Estonia","1971","Total excluding LULUCF","CO2","MtCO₂e",28.5,1,27.7,2.9,1373298,1062483.98224852,10.903550295858
"3503","Estonia","1972","Total excluding LULUCF","CO2","MtCO₂e",29.7,1,28.5,4.2,1386074,1062483.98224852,10.903550295858
"3504","Estonia","1973","Total excluding LULUCF","CO2","MtCO₂e",30.4,1,29.7,2.4,1398470,1062483.98224852,10.903550295858
"3505","Estonia","1974","Total excluding LULUCF","CO2","MtCO₂e",30.9,1,30.4,1.6,1410467,1062483.98224852,10.903550295858
"3506","Estonia","1975","Total excluding LULUCF","CO2","MtCO₂e",32.1,1,30.9,3.9,1422052,1062483.98224852,10.903550295858
"3507","Estonia","1976","Total excluding LULUCF","CO2","MtCO₂e",33,1,32.1,2.8,1433173,1062483.98224852,10.903550295858
"3508","Estonia","1977","Total excluding LULUCF","CO2","MtCO₂e",33.7,1,33,2.1,1443891,1062483.98224852,10.903550295858
"3509","Estonia","1978","Total excluding LULUCF","CO2","MtCO₂e",34.4,1,33.7,2.1,1454266,1062483.98224852,10.903550295858
"3510","Estonia","1979","Total excluding LULUCF","CO2","MtCO₂e",34.5,1,34.4,0.3,1464423,1062483.98224852,10.903550295858
"3511","Estonia","1980","Total excluding LULUCF","CO2","MtCO₂e",36.1,1,34.5,4.6,1474438,1062483.98224852,10.903550295858
"3512","Estonia","1981","Total excluding LULUCF","CO2","MtCO₂e",33.8,1,36.1,-6.4,1483879,1062483.98224852,10.903550295858
"3513","Estonia","1982","Total excluding LULUCF","CO2","MtCO₂e",34.3,1,33.8,1.5,1492640,1062483.98224852,10.903550295858
"3514","Estonia","1983","Total excluding LULUCF","CO2","MtCO₂e",34.2,1,34.3,-0.3,1501422,1062483.98224852,10.903550295858
"3515","Estonia","1984","Total excluding LULUCF","CO2","MtCO₂e",34,1,34.2,-0.6,1511193,1062483.98224852,10.903550295858
"3516","Estonia","1985","Total excluding LULUCF","CO2","MtCO₂e",37.6,1,34,10.6,1522405,1062483.98224852,10.903550295858
"3517","Estonia","1986","Total excluding LULUCF","CO2","MtCO₂e",38.5,1,37.6,2.4,1536034,1062483.98224852,10.903550295858
"3518","Estonia","1987","Total excluding LULUCF","CO2","MtCO₂e",38.8,1,38.5,0.8,1551209,1062483.98224852,10.903550295858
"3519","Estonia","1988","Total excluding LULUCF","CO2","MtCO₂e",39.3,1,38.8,1.3,1564200,1062483.98224852,10.903550295858
"3520","Estonia","1989","Total excluding LULUCF","CO2","MtCO₂e",37.8,1,39.3,-3.8,1569967,1062483.98224852,10.903550295858
"3521","Estonia","1990","Total excluding LULUCF","CO2","MtCO₂e",38.2,1,37.8,1.1,1565246,1062483.98224852,10.903550295858
"3522","Estonia","1991","Total excluding LULUCF","CO2","MtCO₂e",35.3,1,38.2,-7.6,1548220,1062483.98224852,10.903550295858
"3523","Estonia","1992","Total excluding LULUCF","CO2","MtCO₂e",25.8,1,35.3,-26.9,1520811,1062483.98224852,10.903550295858
"3524","Estonia","1993","Total excluding LULUCF","CO2","MtCO₂e",20.3,1,25.8,-21.3,1488060,1062483.98224852,10.903550295858
"3525","Estonia","1994","Total excluding LULUCF","CO2","MtCO₂e",21.4,1,20.3,5.4,1457090,1062483.98224852,10.903550295858
"3526","Estonia","1995","Total excluding LULUCF","CO2","MtCO₂e",19.9,1,21.4,-7,1433026,1062483.98224852,10.903550295858
"3527","Estonia","1996","Total excluding LULUCF","CO2","MtCO₂e",20.5,1,19.9,3,1417741,1062483.98224852,10.903550295858
"3528","Estonia","1997","Total excluding LULUCF","CO2","MtCO₂e",20.1,1,20.5,-2,1409678,1062483.98224852,10.903550295858
"3529","Estonia","1998","Total excluding LULUCF","CO2","MtCO₂e",18.1,1,20.1,-10,1406350,1062483.98224852,10.903550295858
"3530","Estonia","1999","Total excluding LULUCF","CO2","MtCO₂e",16.7,1,18.1,-7.7,1403784,1062483.98224852,10.903550295858
"3531","Estonia","2000","Total excluding LULUCF","CO2","MtCO₂e",16.8,1,16.7,0.6,1399111,1062483.98224852,10.903550295858
"3532","Estonia","2001","Total excluding LULUCF","CO2","MtCO₂e",17.2,1,16.8,2.4,1391739,1062483.98224852,10.903550295858
"3533","Estonia","2002","Total excluding LULUCF","CO2","MtCO₂e",16.6,1,17.2,-3.5,1382737,1062483.98224852,10.903550295858
"3534","Estonia","2003","Total excluding LULUCF","CO2","MtCO₂e",18.5,1,16.6,11.4,1372904,1062483.98224852,10.903550295858
"3535","Estonia","2004","Total excluding LULUCF","CO2","MtCO₂e",18.9,1,18.5,2.2,1363570,1062483.98224852,10.903550295858
"3536","Estonia","2005","Total excluding LULUCF","CO2","MtCO₂e",18.8,1,18.9,-0.5,1355650,1062483.98224852,10.903550295858
"3537","Estonia","2006","Total excluding LULUCF","CO2","MtCO₂e",18.2,1,18.8,-3.2,1349373,1062483.98224852,10.903550295858
"3538","Estonia","2007","Total excluding LULUCF","CO2","MtCO₂e",21.6,1,18.2,18.7,1344295,1062483.98224852,10.903550295858
"3539","Estonia","2008","Total excluding LULUCF","CO2","MtCO₂e",19.7,1,21.6,-8.8,1340067,1062483.98224852,10.903550295858
"3540","Estonia","2009","Total excluding LULUCF","CO2","MtCO₂e",17,1,19.7,-13.7,1336140,1062483.98224852,10.903550295858
"3541","Estonia","2010","Total excluding LULUCF","CO2","MtCO₂e",21.8,1,17,28.2,1332103,1062483.98224852,10.903550295858
"3542","Estonia","2011","Total excluding LULUCF","CO2","MtCO₂e",22,1,21.8,0.9,1327701,1062483.98224852,10.903550295858
"3543","Estonia","2012","Total excluding LULUCF","CO2","MtCO₂e",21,1,22,-4.5,1323163,1062483.98224852,10.903550295858
"3544","Estonia","2013","Total excluding LULUCF","CO2","MtCO₂e",22.9,1,21,9,1319068,1062483.98224852,10.903550295858
"3545","Estonia","2014","Total excluding LULUCF","CO2","MtCO₂e",22.2,1,22.9,-3.1,1316273,1062483.98224852,10.903550295858
"3546","Estonia","2015","Total excluding LULUCF","CO2","MtCO₂e",19.7,1,22.2,-11.3,1315330,1062483.98224852,10.903550295858
"3547","Estonia","2016","Total excluding LULUCF","CO2","MtCO₂e",21.4,1,19.7,8.6,1316507,1062483.98224852,10.903550295858
"3548","Estonia","2017","Total excluding LULUCF","CO2","MtCO₂e",22.9,1,21.4,7,1319389,1062483.98224852,10.903550295858
"3549","Estonia","2018","Total excluding LULUCF","CO2","MtCO₂e",22.2,1,22.9,-3.1,1322913,1062483.98224852,10.903550295858
"3550","Lithuania","1850","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1209445,2573125.71005917,8.18360946745562
"3551","Lithuania","1851","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1227382,2573125.71005917,8.18360946745562
"3552","Lithuania","1852","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1245586,2573125.71005917,8.18360946745562
"3553","Lithuania","1853","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1264059,2573125.71005917,8.18360946745562
"3554","Lithuania","1854","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1282806,2573125.71005917,8.18360946745562
"3555","Lithuania","1855","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1301832,2573125.71005917,8.18360946745562
"3556","Lithuania","1856","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1321139,2573125.71005917,8.18360946745562
"3557","Lithuania","1857","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1340733,2573125.71005917,8.18360946745562
"3558","Lithuania","1858","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1360618,2573125.71005917,8.18360946745562
"3559","Lithuania","1859","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1380797,2573125.71005917,8.18360946745562
"3560","Lithuania","1860","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1401276,2573125.71005917,8.18360946745562
"3561","Lithuania","1861","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1422058,2573125.71005917,8.18360946745562
"3562","Lithuania","1862","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1443149,2573125.71005917,8.18360946745562
"3563","Lithuania","1863","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1464552,2573125.71005917,8.18360946745562
"3564","Lithuania","1864","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1486273,2573125.71005917,8.18360946745562
"3565","Lithuania","1865","Total excluding LULUCF","CO2","MtCO₂e",0,1,0,0,1508316,2573125.71005917,8.18360946745562
"3566","Lithuania","1866","Total excluding LULUCF","CO2","MtCO₂e",0.01,1,0,0,1530686,2573125.71005917,8.18360946745562
"3567","Lithuania","1867","Total excluding LULUCF","CO2","MtCO₂e",0.01,1,0.01,0,1553388,2573125.71005917,8.18360946745562
"3568","Lithuania","1868","Total excluding LULUCF","CO2","MtCO₂e",0.01,1,0.01,0,1576426,2573125.71005917,8.18360946745562
"3569","Lithuania","1869","Total excluding LULUCF","CO2","MtCO₂e",0.01,1,0.01,0,1599806,2573125.71005917,8.18360946745562
"3570","Lithuania","1870","Total excluding LULUCF","CO2","MtCO₂e",0.01,1,0.01,0,1623533,2573125.71005917,8.18360946745562
"3571","Lithuania","1871","Total excluding LULUCF","CO2","MtCO₂e",0.01,1,0.01,0,1647612,2573125.71005917,8.18360946745562
"3572","Lithuania","1872","Total excluding LULUCF","CO2","MtCO₂e",0.01,1,0.01,0,1672048,2573125.71005917,8.18360946745562
"3573","Lithuania","1873","Total excluding LULUCF","CO2","MtCO₂e",0.01,1,0.01,0,1696846,2573125.71005917,8.18360946745562
"3574","Lithuania","1874","Total excluding LULUCF","CO2","MtCO₂e",0.02,1,0.01,100,1722012,2573125.71005917,8.18360946745562
"3575","Lithuania","1875","Total excluding LULUCF","CO2","MtCO₂e",0.02,1,0.02,0,1747551,2573125.71005917,8.18360946745562
"3576","Lithuania","1876","Total excluding LULUCF","CO2","MtCO₂e",0.03,1,0.02,50,1773469,2573125.71005917,8.18360946745562
"3577","Lithuania","1877","Total excluding LULUCF","CO2","MtCO₂e",0.03,1,0.03,0,1799771,2573125.71005917,8.18360946745562
"3578","Lithuania","1878","Total excluding LULUCF","CO2","MtCO₂e",0.04,1,0.03,33.3,1826464,2573125.71005917,8.18360946745562
"3579","Lithuania","1879","Total excluding LULUCF","CO2","MtCO₂e",0.05,1,0.04,25,1853552,2573125.71005917,8.18360946745562
"3580","Lithuania","1880","Total excluding LULUCF","CO2","MtCO₂e",0.06,1,0.05,20,1881042,2573125.71005917,8.18360946745562
"3581","Lithuania","1881","Total excluding LULUCF","CO2","MtCO₂e",0.07,1,0.06,16.7,1908940,2573125.71005917,8.18360946745562
"3582","Lithuania","1882","Total excluding LULUCF","CO2","MtCO₂e",0.07,1,0.07,0,1937252,2573125.71005917,8.18360946745562
"3583","Lithuania","1883","Total excluding LULUCF","CO2","MtCO₂e",0.08,1,0.07,14.3,1965983,2573125.71005917,8.18360946745562
"3584","Lithuania","1884","Total excluding LULUCF","CO2","MtCO₂e",0.11,1,0.08,37.5,1995141,2573125.71005917,8.18360946745562
"3585","Lithuania","1885","Total excluding LULUCF","CO2","MtCO₂e",0.13,1,0.11,18.2,2024731,2573125.71005917,8.18360946745562
"3586","Lithuania","1886","Total excluding LULUCF","CO2","MtCO₂e",0.14,1,0.13,7.7,2054759,2573125.71005917,8.18360946745562
"3587","Lithuania","1887","Total excluding LULUCF","CO2","MtCO₂e",0.16,1,0.14,14.3,2085233,2573125.71005917,8.18360946745562
"3588","Lithuania","1888","Total excluding LULUCF","CO2","MtCO₂e",0.18,1,0.16,12.5,2116160,2573125.71005917,8.18360946745562
"3589","Lithuania","1889","Total excluding LULUCF","CO2","MtCO₂e",0.18,1,0.18,0,2147544,2573125.71005917,8.18360946745562
"3590","Lithuania","1890","Total excluding LULUCF","CO2","MtCO₂e",0.21,1,0.18,16.7,2179395,2573125.71005917,8.18360946745562
"3591","Lithuania","1891","Total excluding LULUCF","CO2","MtCO₂e",0.26,1,0.21,23.8,2211717,2573125.71005917,8.18360946745562
"3592","Lithuania","1892","Total excluding LULUCF","CO2","MtCO₂e",0.27,1,0.26,3.8,2244519,2573125.71005917,8.18360946745562
"3593","Lithuania","1893","Total excluding LULUCF","CO2","MtCO₂e",0.32,1,0.27,18.5,2277808,2573125.71005917,8.18360946745562
"3594","Lithuania","1894","Total excluding LULUCF","CO2","MtCO₂e",0.3,1,0.32,-6.3,2311590,2573125.71005917,8.18360946745562
"3595","Lithuania","1895","Total excluding LULUCF","CO2","MtCO₂e",0.39,1,0.3,30,2345873,2573125.71005917,8.18360946745562
"3596","Lithuania","1896","Total excluding LULUCF","CO2","MtCO₂e",0.39,1,0.39,0,2380664,2573125.71005917,8.18360946745562
"3597","Lithuania","1897","Total excluding LULUCF","CO2","MtCO₂e",0.45,1,0.39,15.4,2415972,2573125.71005917,8.18360946745562
"3598","Lithuania","1898","Total excluding LULUCF","CO2","MtCO₂e",0.5,1,0.45,11.1,2451803,2573125.71005917,8.18360946745562
"3599","Lithuania","1899","Total excluding LULUCF","CO2","MtCO₂e",0.55,1,0.5,10,2488166,2573125.71005917,8.18360946745562
"3600","Lithuania","1900","Total excluding LULUCF","CO2","MtCO₂e",0.63,1,0.55,14.5,2525068,2573125.71005917,8.18360946745562
"3601","Lithuania","1901","Total excluding LULUCF","CO2","MtCO₂e",0.7,1,0.63,11.1,2562517,2573125.71005917,8.18360946745562
"3602","Lithuania","1902","Total excluding LULUCF","CO2","MtCO₂e",0.66,1,0.7,-5.7,2600522,2573125.71005917,8.18360946745562
"3603","Lithuania","1903","Total excluding LULUCF","CO2","MtCO₂e",0.61,1,0.66,-7.6,2639090,2573125.71005917,8.18360946745562
"3604","Lithuania","1904","Total excluding LULUCF","CO2","MtCO₂e",0.64,1,0.61,4.9,2678230,2573125.71005917,8.18360946745562
"3605","Lithuania","1905","Total excluding LULUCF","CO2","MtCO₂e",0.5,1,0.64,-21.9,2717951,2573125.71005917,8.18360946745562
"3606","Lithuania","1906","Total excluding LULUCF","CO2","MtCO₂e",0.56,1,0.5,12,2758261,2573125.71005917,8.18360946745562
"3607","Lithuania","1907","Total excluding LULUCF","CO2","MtCO₂e",0.6,1,0.56,7.1,2799168,2573125.71005917,8.18360946745562
"3608","Lithuania","1908","Total excluding LULUCF","CO2","MtCO₂e",0.61,1,0.6,1.7,2840682,2573125.71005917,8.18360946745562
"3609","Lithuania","1909","Total excluding LULUCF","CO2","MtCO₂e",0.65,1,0.61,6.6,2858687,2573125.71005917,8.18360946745562
"3610","Lithuania","1910","Total excluding LULUCF","CO2","MtCO₂e",0.66,1,0.65,1.5,2853468,2573125.71005917,8.18360946745562
"3611","Lithuania","1911","Total excluding LULUCF","CO2","MtCO₂e",0.64,1,0.66,-3,2825301,2573125.71005917,8.18360946745562
"3612","Lithuania","1912","Total excluding LULUCF","CO2","MtCO₂e",0.67,1,0.64,4.7,2774449,2573125.71005917,8.18360946745562
"3613","Lithuania","1913","Total excluding LULUCF","CO2","MtCO₂e",0.67,1,0.67,0,2701161,2573125.71005917,8.18360946745562
"3614","Lithuania","1914","Total excluding LULUCF","CO2","MtCO₂e",0.67,1,0.67,0,2629810,2573125.71005917,8.18360946745562
"3615","Lithuania","1915","Total excluding LULUCF","CO2","MtCO₂e",0.7,1,0.67,4.5,2560344,2573125.71005917,8.18360946745562
"3616","Lithuania","1916","Total excluding LULUCF","CO2","MtCO₂e",0.75,1,0.7,7.1,2492712,2573125.71005917,8.18360946745562
"3617","Lithuania","1917","Total excluding LULUCF","CO2","MtCO₂e",0.67,1,0.75,-10.7,2426867,2573125.71005917,8.18360946745562
"3618","Lithuania","1918","Total excluding LULUCF","CO2","MtCO₂e",0.28,1,0.67,-58.2,2362641,2573125.71005917,8.18360946745562
"3619","Lithuania","1919","Total excluding LULUCF","CO2","MtCO₂e",0.31,1,0.28,10.7,2315669,2573125.71005917,8.18360946745562
"3620","Lithuania","1920","Total excluding LULUCF","CO2","MtCO₂e",0.28,1,0.31,-9.7,2285625,2573125.71005917,8.18360946745562
"3621","Lithuania","1921","Total excluding LULUCF","CO2","MtCO₂e",0.28,1,0.28,0,2272191,2573125.71005917,8.18360946745562
"3622","Lithuania","1922","Total excluding LULUCF","CO2","MtCO₂e",0.34,1,0.28,21.4,2275057,2573125.71005917,8.18360946745562
"3623","Lithuania","1923","Total excluding LULUCF","CO2","MtCO₂e",0.38,1,0.34,11.8,2293925,2573125.71005917,8.18360946745562
"3624","Lithuania","1924","Total excluding LULUCF","CO2","MtCO₂e",0.4,1,0.38,5.3,2312949,2573125.71005917,8.18360946745562
"3625","Lithuania","1925","Total excluding LULUCF","CO2","MtCO₂e",0.42,1,0.4,5,2332131,2573125.71005917,8.18360946745562
"3626","Lithuania","1926","Total excluding LULUCF","CO2","MtCO₂e",0.53,1,0.42,26.2,2351473,2573125.71005917,8.18360946745562
"3627","Lithuania","1927","Total excluding LULUCF","CO2","MtCO₂e",0.66,1,0.53,24.5,2370975,2573125.71005917,8.18360946745562
"3628","Lithuania","1928","Total excluding LULUCF","CO2","MtCO₂e",0.67,1,0.66,1.5,2390638,2573125.71005917,8.18360946745562
"3629","Lithuania","1929","Total excluding LULUCF","CO2","MtCO₂e",0.79,1,0.67,17.9,2406833,2573125.71005917,8.18360946745562
"3630","Lithuania","1930","Total excluding LULUCF","CO2","MtCO₂e",1.34,1,0.79,69.6,2419529,2573125.71005917,8.18360946745562
"3631","Lithuania","1931","Total excluding LULUCF","CO2","MtCO₂e",1.61,1,1.34,20.1,2428692,2573125.71005917,8.18360946745562
"3632","Lithuania","1932","Total excluding LULUCF","CO2","MtCO₂e",1.59,1,1.61,-1.2,2434292,2573125.71005917,8.18360946745562
"3633","Lithuania","1933","Total excluding LULUCF","CO2","MtCO₂e",1.64,1,1.59,3.1,2436295,2573125.71005917,8.18360946745562
"3634","Lithuania","1934","Total excluding LULUCF","CO2","MtCO₂e",1.89,1,1.64,15.2,2438299,2573125.71005917,8.18360946745562
"3635","Lithuania","1935","Total excluding LULUCF","CO2","MtCO₂e",2.04,1,1.89,7.9,2440305,2573125.71005917,8.18360946745562
"3636","Lithuania","1936","Total excluding LULUCF","CO2","MtCO₂e",2.26,1,2.04,10.8,2442313,2573125.71005917,8.18360946745562
"3637","Lithuania","1937","Total excluding LULUCF","CO2","MtCO₂e",2.35,1,2.26,4,2444322,2573125.71005917,8.18360946745562
"3638","Lithuania","1938","Total excluding LULUCF","CO2","MtCO₂e",2.48,1,2.35,5.5,2446333,2573125.71005917,8.18360946745562
